instance,Concorde:status,Concorde:wall_seconds,Concorde:result,Concorde:branches,PS-PS64:status,PS-PS64:successful_repeats,PS-PS64:result,PSD-PSD32:status,PSD-PSD32:successful_repeats,PSD-PSD32:result,result_match,PS-PS64:matches_reference,PSD-PSD32:matches_reference,PS-PS64:wall_vs_Concorde_relative_change,PSD-PSD32:wall_vs_Concorde_relative_change,PS-PS64:wall_seconds,PSD-PSD32:wall_seconds,relative_change:wall_seconds,PS-PS64:branches,PSD-PSD32:branches,relative_change:branches,PS-PS64:nodes_expanded,PSD-PSD32:nodes_expanded,PS-PS64:pruned_by_bound,PSD-PSD32:pruned_by_bound,PS-PS64:pruned_infeasible,PSD-PSD32:pruned_infeasible,PS-PS64:root_potential_iterations,PSD-PSD32:root_potential_iterations,PS-PS64:search_node_potential_update_candidates,PSD-PSD32:search_node_potential_update_candidates,PS-PS64:search_node_potential_updates_triggered,PSD-PSD32:search_node_potential_updates_triggered,PS-PS64:search_node_potential_updates_skipped_total,PSD-PSD32:search_node_potential_updates_skipped_total,relative_change:search_node_potential_updates_skipped_total,PS-PS64:search_node_potential_iterations,PSD-PSD32:search_node_potential_iterations,PS-PS64:search_node_potential_updates_skipped_budget_exhausted,PSD-PSD32:search_node_potential_updates_skipped_budget_exhausted,PS-PS64:search_node_potential_updates_skipped_depth_interval,PSD-PSD32:search_node_potential_updates_skipped_depth_interval,PS-PS64:search_node_potential_updates_skipped_gap_above_maximum,PSD-PSD32:search_node_potential_updates_skipped_gap_above_maximum,PS-PS64:search_node_potential_updates_skipped_gap_below_minimum,PSD-PSD32:search_node_potential_updates_skipped_gap_below_minimum,PS-PS64:search_node_potential_updates_skipped_invalid_state,PSD-PSD32:search_node_potential_updates_skipped_invalid_state,PS-PS64:search_node_potential_updates_skipped_numerically_unsafe,PSD-PSD32:search_node_potential_updates_skipped_numerically_unsafe,PS-PS64:search_node_potential_updates_skipped_strategy_none,PSD-PSD32:search_node_potential_updates_skipped_strategy_none,PS-PS64:search_node_potential_updates_skipped_update_depth_zero,PSD-PSD32:search_node_potential_updates_skipped_update_depth_zero,PS-PS64:search_node_potential_updates_skipped_zero_iteration_limit,PSD-PSD32:search_node_potential_updates_skipped_zero_iteration_limit,PS-PS64:search_node_potential_updates_skipped_zero_violation,PSD-PSD32:search_node_potential_updates_skipped_zero_violation
eil101.tsp,ok,0.07881497777998447,629.0,1.0,ok,1,629.0,ok,1,629.0,True,True,True,89.6118300061855,1872.8457568203637,7.141569368541241,147.68711168691516,19.679923986663198,11690.0,207045.0,16.711291702309666,3795.0,54916.0,7993.0,152859.0,0.0,0.0,400.0,400.0,10699.0,195490.0,10635.0,189108.0,64.0,6382.0,98.71875,103185.0,2553069.0,0.0,0.0,0.0,0.0,64.0,6382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eil51.tsp,ok,0.05758170783519745,426.0,1.0,ok,1,426.0,ok,1,426.0,True,True,True,1.4516972664503758,0.5893396843832026,0.14117291569709778,0.0915168933570385,-0.3517390151989338,791.0,287.0,-0.6371681415929203,263.0,93.0,533.0,197.0,32.0,32.0,400.0,400.0,730.0,260.0,730.0,260.0,0.0,0.0,0.0,6467.0,4050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eil76.tsp,ok,0.038888582959771156,538.0,1.0,ok,1,538.0,ok,1,538.0,True,True,True,21.761494852824356,6.737952344338572,0.8851622808724642,0.30091800168156624,-0.6600419966099718,2612.0,512.0,-0.8039816232771823,869.0,135.0,1772.0,380.0,0.0,0.0,400.0,400.0,2382.0,393.0,2371.0,383.0,11.0,10.0,-0.09090909090909094,22675.0,5927.0,0.0,0.0,0.0,0.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
fri26.tsp,ok,0.029480643570423126,937.0,1.0,ok,1,937.0,ok,1,937.0,True,True,True,0.008374896539523391,0.03828391450215762,0.029727540910243988,0.03060927800834179,0.029660613394159263,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,56.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gr120.tsp,ok,0.15989429503679276,6942.0,1.0,ok,1,6942.0,ok,1,6942.0,True,True,True,1482.763764600036,112.94983067613659,237.24536114186049,18.21992784552276,-0.9232021745005662,314985.0,15246.0,-0.9515976951283395,100794.0,4754.0,216976.0,10532.0,0.0,0.0,800.0,400.0,293371.0,13725.0,293324.0,13679.0,47.0,46.0,-0.021276595744680882,2685178.0,212689.0,0.0,0.0,0.0,0.0,46.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
gr137.tsp,ok,0.33605039678514004,69853.0,1.0,ok,1,69853.0,ok,1,69853.0,True,True,True,318.50262427573995,149.60807488116208,107.36898366175592,50.6119033228606,-0.5286170959547958,126184.0,39401.0,-0.6877496354529893,44575.0,13675.0,82645.0,25900.0,2.0,1.0,400.0,400.0,116138.0,36625.0,116131.0,36617.0,7.0,8.0,0.1428571428571428,1086697.0,600098.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
gr17.tsp,ok,0.018152451142668724,2085.0,1.0,ok,1,2085.0,ok,1,2085.0,True,True,True,0.46421233626969016,0.7640857242859105,0.02657904289662838,0.03202247992157936,0.2048018450521969,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,35.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gr21.tsp,ok,0.008518075570464134,2707.0,1.0,ok,1,2707.0,ok,1,2707.0,True,True,True,2.7330055911659183,2.9574943249742462,0.031798023730516434,0.033710235729813576,0.06013619008221571,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,20.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gr24.tsp,ok,0.013564003631472588,1272.0,1.0,ok,1,1272.0,ok,1,1272.0,True,True,True,1.3623287397528108,1.6252523475653171,0.03204263560473919,0.0356089323759079,0.11129848415594257,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gr48.tsp,ok,0.07694356888532639,5046.0,1.0,ok,1,5046.0,ok,1,5046.0,True,True,True,4.542675399341409,2.996987104237735,0.4264732263982296,0.3075424525886774,-0.27887043417468305,4375.0,1677.0,-0.6166857142857143,1335.0,565.0,3067.0,1115.0,4.0,0.0,389.0,323.0,3982.0,1532.0,3651.0,1516.0,331.0,16.0,-0.9516616314199395,29496.0,24480.0,0.0,0.0,0.0,0.0,331.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
gr96.tsp,ok,0.20145457983016968,55209.0,1.0,ok,1,55209.0,ok,1,55209.0,True,True,True,29.43844314550333,9.867416270988006,6.131963774561882,2.189290778711438,-0.6429706927177894,14704.0,3379.0,-0.7701985854189336,5218.0,1162.0,9656.0,2238.0,1.0,0.0,395.0,356.0,13467.0,3063.0,13465.0,3063.0,2.0,0.0,-1.0,128098.0,52164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
hk48.tsp,ok,0.03125464729964733,11461.0,1.0,ok,1,11461.0,ok,1,11461.0,True,True,True,-0.019835621721971286,0.053771545886576844,0.030634691938757896,0.032935258001089096,0.0750967585027551,16.0,12.0,-0.25,6.0,6.0,10.0,6.0,0.0,2.0,100.0,100.0,13.0,10.0,13.0,10.0,0.0,0.0,0.0,94.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kroA100.tsp,ok,0.09304322861135006,21282.0,1.0,ok,1,21282.0,ok,1,21282.0,True,True,True,1629.963132036439,1095.7270537998095,151.7500755507499,102.04302599094808,-0.3275586478583218,801204.0,381632.0,-0.5236768663161941,143666.0,68484.0,658008.0,313270.0,0.0,1.0,800.0,330.0,761556.0,362244.0,639202.0,309551.0,122354.0,52693.0,-0.5693397845595567,2724311.0,1789169.0,0.0,0.0,0.0,0.0,122354.0,52692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
kroA150.tsp,ok,0.4707332830876112,26524.0,1.0,ok,1,26524.0,ok,1,26524.0,True,True,True,813.1344091596694,2221.6674832695385,383.24016329832375,1046.283561611548,1.7300989348475326,291874.0,575263.0,0.9709292365883908,93977.0,177732.0,199496.0,399465.0,0.0,0.0,400.0,400.0,274330.0,546887.0,274327.0,546872.0,3.0,15.0,4.0,2570687.0,8831611.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
kroB100.tsp,ok,0.1833615768700838,22141.0,1.0,ok,1,22141.0,ok,1,22141.0,True,True,True,814.1768428308237,314.83349286124735,149.4721113294363,57.91172727942467,-0.6125583109494767,275891.0,72957.0,-0.7355586082909555,93599.0,24363.0,183791.0,48834.0,0.0,14.0,400.0,400.0,256049.0,67837.0,256045.0,67575.0,4.0,262.0,64.5,2402306.0,1131580.0,0.0,0.0,0.0,0.0,2.0,262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
kroC100.tsp,ok,0.11923562549054623,20749.0,1.0,ok,1,20749.0,ok,1,20749.0,True,True,True,190.97008467145048,113.53353417750412,22.889673121273518,13.656477587297559,-0.4033782171137553,42335.0,17971.0,-0.5755049013818354,13263.0,5460.0,29227.0,12541.0,0.0,0.0,372.0,311.0,39616.0,16968.0,39071.0,16811.0,545.0,157.0,-0.7119266055045872,340879.0,245368.0,0.0,0.0,0.0,0.0,545.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kroD100.tsp,ok,0.14088797196745872,21294.0,1.0,ok,1,21294.0,ok,1,21294.0,True,True,True,15.353821288252963,144.09696868746502,2.304056715220213,20.442417657002807,7.8723587062608384,3289.0,23990.0,6.294010337488598,1084.0,7349.0,2221.0,16715.0,0.0,0.0,400.0,400.0,2987.0,22403.0,2950.0,22084.0,37.0,319.0,7.621621621621621,27164.0,345840.0,0.0,0.0,0.0,0.0,34.0,319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
kroE100.tsp,ok,0.23537259548902512,22068.0,1.0,ok,1,22068.0,ok,1,22068.0,True,True,True,526.087840425372,174.77852863180937,124.0620330516249,41.37344851531088,-0.6665099910292902,681597.0,47086.0,-0.9309181231724905,138862.0,14849.0,543770.0,32376.0,1248.0,0.0,721.0,394.0,626734.0,44421.0,540761.0,44396.0,85973.0,25.0,-0.9997092110313703,2559291.0,689109.0,0.0,0.0,0.0,0.0,85973.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
lin105.tsp,ok,0.08077146671712399,14379.0,1.0,ok,1,14379.0,ok,1,14379.0,True,True,True,1.8117863886212504,1.8792897106855202,0.22711211070418358,0.23256445303559303,0.024007272507414523,55.0,106.0,0.9272727272727272,19.0,35.0,36.0,71.0,0.0,0.0,348.0,307.0,38.0,66.0,38.0,66.0,0.0,0.0,0.0,352.0,1088.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pr124.tsp,ok,0.4382678158581257,59030.0,1.0,ok,1,59030.0,ok,1,59030.0,True,True,True,8.440536698457324,15.249879101925078,4.137483399361372,7.121799021959305,0.7212876366002017,5484.0,6326.0,0.15353756382202777,1981.0,2171.0,3531.0,4178.0,0.0,0.0,387.0,349.0,5022.0,5817.0,5022.0,5817.0,0.0,0.0,0.0,47816.0,95247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pr144.tsp,ok,0.24983618780970573,58537.0,1.0,ok,1,58537.0,ok,1,58537.0,True,True,True,1521.3501800293689,51.11017452484937,380.33816548995674,13.019007349386811,-0.9657699160098342,369988.0,7984.0,-0.9784209217596246,170203.0,3599.0,225057.0,4809.0,121.0,5.0,400.0,400.0,311567.0,7008.0,311567.0,7008.0,0.0,0.0,0.0,3592924.0,145900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pr76.tsp,ok,0.21514095552265644,108159.0,1.0,ok,1,108159.0,ok,1,108159.0,True,True,True,1618.205656868193,2137.93937829503,348.3574522063136,460.17346165142953,0.3209806729752209,1219976.0,1398711.0,0.1465069804651895,362873.0,373854.0,864005.0,1027487.0,95.0,97.0,400.0,400.0,1124682.0,1281311.0,1068068.0,1206444.0,56614.0,74867.0,0.3224114176705408,8906012.0,15310869.0,0.0,0.0,0.0,0.0,56613.0,74865.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
rat195.tsp,ok,2.86149631254375,2323.0,3.0,ok,1,2323.0,ok,1,2323.0,True,True,True,444.6795838352617,266.7585001481542,1275.3104857206345,766.1899608261883,-0.3992129999674232,548457.0,218756.0,-0.6011428425564812,199894.0,77555.0,355955.0,142539.0,19.0,11.0,400.0,400.0,516995.0,207546.0,516985.0,207536.0,10.0,10.0,0.0,5354138.0,3795156.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
rat99.tsp,ok,1.160699475556612,1211.0,1.0,ok,1,1211.0,ok,1,1211.0,True,True,True,-0.7524926342035795,-0.7879150866952986,0.28728166967630386,0.24616684764623642,-0.14311676090017778,265.0,173.0,-0.34716981132075475,84.0,52.0,183.0,124.0,0.0,0.0,400.0,400.0,203.0,128.0,203.0,128.0,0.0,0.0,0.0,2019.0,2112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rd100.tsp,ok,0.0784916877746582,7910.0,1.0,ok,1,7910.0,ok,1,7910.0,True,True,True,20.39338188810302,2.317581264542036,1.67920265160501,0.2604025527834892,-0.8449248799514507,2672.0,208.0,-0.9221556886227544,945.0,44.0,1750.0,165.0,2.0,0.0,400.0,400.0,2365.0,101.0,2351.0,85.0,14.0,16.0,0.1428571428571428,22535.0,1181.0,0.0,0.0,0.0,0.0,11.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
st70.tsp,ok,0.07140777260065079,675.0,1.0,ok,1,675.0,ok,1,675.0,True,True,True,5.488054101395538,6.257175072403101,0.46329749189317226,0.518218707293272,0.11854416732470363,1507.0,1187.0,-0.21234240212342403,499.0,377.0,1033.0,821.0,0.0,0.0,400.0,400.0,1335.0,1062.0,1333.0,1052.0,2.0,10.0,4.0,13307.0,17664.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swiss42.tsp,ok,0.03386518731713295,1273.0,1.0,ok,1,1273.0,ok,1,1273.0,True,True,True,-0.07584760198345175,-0.09983337764642375,0.03129659406840801,0.030484311282634735,-0.02595435094303844,11.0,3.0,-0.7272727272727273,5.0,2.0,6.0,2.0,3.0,0.0,100.0,100.0,5.0,2.0,4.0,2.0,1.0,0.0,-1.0,54.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
u159.tsp,ok,0.12093745544552803,42080.0,1.0,ok,1,42080.0,ok,1,42080.0,True,True,True,892.4073410185671,597.7377353849126,108.04641049914062,72.40981819666922,-0.3298267118531887,87109.0,43928.0,-0.49571226853712014,30343.0,13922.0,57336.0,30136.0,0.0,0.0,400.0,400.0,80976.0,40270.0,80888.0,40241.0,88.0,29.0,-0.6704545454545454,786342.0,636596.0,0.0,0.0,0.0,0.0,86.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
ulysses16.tsp,ok,0.03193540312349796,6859.0,1.0,ok,1,6859.0,ok,1,6859.0,True,True,True,-0.10395015184726164,-0.005090407577309275,0.028615713119506836,0.03177283890545368,0.11032839799455108,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,31.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wi29.tsp,ok,0.04551754333078861,27603.0,1.0,ok,1,27603.0,ok,1,27603.0,True,True,True,-0.5363565848489456,-0.46696370203516835,0.021103909239172935,0.024262502789497375,0.14966864738318142,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,85.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bier127.tsp,ok,0.1989000365138054,118282.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brg180.tsp,ok,0.18208833783864975,1950.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d198.tsp,ok,0.9902167804539204,15780.0,3.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kroB150.tsp,ok,0.46501733362674713,26130.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pr107.tsp,ok,0.15831930935382843,44303.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pr136.tsp,ok,0.5037562884390354,96772.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pr152.tsp,ok,0.8909101411700249,73682.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qa194.tsp,ok,0.48868450708687305,9352.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
